"DIM1","Vanus","DIM3","Sugu","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"33","33","1","Mehed ja naised","1994","1994",22271,,
"33","33","1","Mehed ja naised","1995","1995",21558,,
"33","33","1","Mehed ja naised","1996","1996",20506,,
"33","33","1","Mehed ja naised","1997","1997",19110,,
"33","33","1","Mehed ja naised","1998","1998",18882,,
"33","33","1","Mehed ja naised","1999","1999",17856,,
"70","70","3","Naised","1950","1950",4432,,
"70","70","3","Naised","1951","1951",4664,,
"70","70","3","Naised","1952","1952",4342,,
"70","70","3","Naised","1953","1953",4691,,
"70","70","3","Naised","1954","1954",4980,,
"70","70","3","Naised","1955","1955",5089,,
"70","70","3","Naised","1956","1956",5304,,
"70","70","3","Naised","1957","1957",5396,,
"70","70","3","Naised","1958","1958",4809,,
"70","70","3","Naised","1959","1959",5912,,
"70","70","3","Naised","1960","1960",5498,,
"70","70","3","Naised","1961","1961",5709,,
"70","70","3","Naised","1962","1962",5686,,
"70","70","3","Naised","1963","1963",5867,,
"70","70","3","Naised","1964","1964",5932,,
"70","70","3","Naised","1965","1965",5789,,
"70","70","3","Naised","1966","1966",6299,,
"70","70","3","Naised","1967","1967",6304,,
"70","70","3","Naised","1968","1968",6182,,
"70","70","3","Naised","1969","1969",6664,,
"70","70","3","Naised","1970","1970",6712,,
"70","70","3","Naised","1971","1971",7389,,
"70","70","3","Naised","1972","1972",6941,,
"70","70","3","Naised","1973","1973",7326,,
"70","70","3","Naised","1974","1974",7206,,
"70","70","3","Naised","1975","1975",7331,,
"70","70","3","Naised","1976","1976",7238,,
"70","70","3","Naised","1977","1977",7570,,
"70","70","3","Naised","1978","1978",7546,,
"70","70","3","Naised","1979","1979",7592,,
"70","70","3","Naised","1980","1980",7553,,
"70","70","3","Naised","1981","1981",8006,,
"70","70","3","Naised","1982","1982",7758,,
"70","70","3","Naised","1983","1983",7854,,
"70","70","3","Naised","1984","1984",7489,,
"70","70","3","Naised","1985","1985",7435,,
"70","70","3","Naised","1986","1986",6182,,
"70","70","3","Naised","1987","1987",5149,,
"70","70","3","Naised","1988","1988",4727,,
"70","70","3","Naised","1989","1989",6052,,
"70","70","3","Naised","1990","1990",5677,,
"70","70","3","Naised","1991","1991",6051,,
"70","70","3","Naised","1992","1992",7440,,
"70","70","3","Naised","1993","1993",7878,,
"70","70","3","Naised","1994","1994",8308,,
"70","70","3","Naised","1995","1995",8264,,
"70","70","3","Naised","1996","1996",8243,,
"70","70","3","Naised","1997","1997",8470,,
"70","70","3","Naised","1998","1998",8371,,
"70","70","3","Naised","1999","1999",8756,,
"30","30","3","Naised","1950","1950",6493,,
"30","30","3","Naised","1951","1951",8060,,
"30","30","3","Naised","1952","1952",8915,,
"30","30","3","Naised","1953","1953",10018,,
"30","30","3","Naised","1954","1954",10888,,
"30","30","3","Naised","1955","1955",10573,,
"30","30","3","Naised","1956","1956",10747,,
"30","30","3","Naised","1957","1957",11456,,
"30","30","3","Naised","1958","1958",10547,,
"30","30","3","Naised","1959","1959",12282,,
"30","30","3","Naised","1960","1960",10723,,
"30","30","3","Naised","1961","1961",11343,,
"30","30","3","Naised","1962","1962",10914,,
"30","30","3","Naised","1963","1963",10989,,
"30","30","3","Naised","1964","1964",10004,,
"30","30","3","Naised","1965","1965",9606,,
"30","30","3","Naised","1966","1966",10176,,
"30","30","3","Naised","1967","1967",10994,,
"30","30","3","Naised","1968","1968",11511,,
"30","30","3","Naised","1969","1969",11169,,
"30","30","3","Naised","1970","1970",11521,,
"30","30","3","Naised","1971","1971",10518,,
"30","30","3","Naised","1972","1972",11939,,
"30","30","3","Naised","1973","1973",9509,,
"30","30","3","Naised","1974","1974",7937,,
"30","30","3","Naised","1975","1975",8215,,
"30","30","3","Naised","1976","1976",8275,,
"30","30","3","Naised","1977","1977",10368,,
"30","30","3","Naised","1978","1978",10734,,
"30","30","3","Naised","1979","1979",11481,,
"30","30","3","Naised","1980","1980",11814,,
"30","30","3","Naised","1981","1981",11161,,
"30","30","3","Naised","1982","1982",11727,,
"30","30","3","Naised","1983","1983",11791,,
"30","30","3","Naised","1984","1984",11435,,
"30","30","3","Naised","1985","1985",12173,,
"30","30","3","Naised","1986","1986",12368,,
"30","30","3","Naised","1987","1987",12079,,
"30","30","3","Naised","1988","1988",12076,,
"30","30","3","Naised","1989","1989",12279,,
"30","30","3","Naised","1990","1990",12116,,
"30","30","3","Naised","1991","1991",12210,,
"30","30","3","Naised","1992","1992",12074,,
"30","30","3","Naised","1993","1993",10933,,
"30","30","3","Naised","1994","1994",10185,,
"30","30","3","Naised","1995","1995",9893,,
"30","30","3","Naised","1996","1996",9402,,
"30","30","3","Naised","1997","1997",8961,,
"30","30","3","Naised","1998","1998",8942,,
"30","30","3","Naised","1999","1999",9114,,
"60","60","2","Mehed","1950","1950",3765,,
"60","60","2","Mehed","1951","1951",4107,,
"60","60","2","Mehed","1952","1952",3903,,
"60","60","2","Mehed","1953","1953",3828,,
"60","60","2","Mehed","1954","1954",3753,,
"60","60","2","Mehed","1955","1955",3720,,
"60","60","2","Mehed","1956","1956",3939,,
"60","60","2","Mehed","1957","1957",4138,,
"60","60","2","Mehed","1958","1958",3988,,
"60","60","2","Mehed","1959","1959",4528,,
"60","60","2","Mehed","1960","1960",4576,,
"60","60","2","Mehed","1961","1961",4981,,
"60","60","2","Mehed","1962","1962",4822,,
"60","60","2","Mehed","1963","1963",5407,,
"60","60","2","Mehed","1964","1964",5364,,
"60","60","2","Mehed","1965","1965",5368,,
"60","60","2","Mehed","1966","1966",5154,,
"60","60","2","Mehed","1967","1967",5659,,
"60","60","2","Mehed","1968","1968",5434,,
"60","60","2","Mehed","1969","1969",5128,,
"60","60","2","Mehed","1970","1970",5452,,
"60","60","2","Mehed","1971","1971",5523,,
"60","60","2","Mehed","1972","1972",5668,,
"60","60","2","Mehed","1973","1973",5705,,
"60","60","2","Mehed","1974","1974",5361,,
"60","60","2","Mehed","1975","1975",5507,,
"60","60","2","Mehed","1976","1976",4754,,
"60","60","2","Mehed","1977","1977",3818,,
"60","60","2","Mehed","1978","1978",3378,,
"60","60","2","Mehed","1979","1979",4783,,
"60","60","2","Mehed","1980","1980",4184,,
"60","60","2","Mehed","1981","1981",4481,,
"60","60","2","Mehed","1982","1982",5120,,
"60","60","2","Mehed","1983","1983",5339,,
"60","60","2","Mehed","1984","1984",5706,,
"60","60","2","Mehed","1985","1985",5829,,
"60","60","2","Mehed","1986","1986",6043,,
"60","60","2","Mehed","1987","1987",6924,,
"60","60","2","Mehed","1988","1988",8226,,
"60","60","2","Mehed","1989","1989",7908,,
"60","60","2","Mehed","1990","1990",7736,,
"60","60","2","Mehed","1991","1991",8214,,
"60","60","2","Mehed","1992","1992",7817,,
"60","60","2","Mehed","1993","1993",7742,,
"60","60","2","Mehed","1994","1994",6846,,
"60","60","2","Mehed","1995","1995",6557,,
"60","60","2","Mehed","1996","1996",7057,,
"60","60","2","Mehed","1997","1997",7211,,
"60","60","2","Mehed","1998","1998",7658,,
"60","60","2","Mehed","1999","1999",7512,,
"45","45","1","Mehed ja naised","1950","1950",14930,,
"45","45","1","Mehed ja naised","1951","1951",14545,,
"45","45","1","Mehed ja naised","1952","1952",15843,,
"45","45","1","Mehed ja naised","1953","1953",14550,,
"45","45","1","Mehed ja naised","1954","1954",15373,,
"45","45","1","Mehed ja naised","1955","1955",15187,,
"45","45","1","Mehed ja naised","1956","1956",16557,,
"45","45","1","Mehed ja naised","1957","1957",15243,,
"45","45","1","Mehed ja naised","1958","1958",15665,,
"45","45","1","Mehed ja naised","1959","1959",15416,,
"45","45","1","Mehed ja naised","1960","1960",14886,,
"45","45","1","Mehed ja naised","1961","1961",13013,,
"45","45","1","Mehed ja naised","1962","1962",11147,,
"45","45","1","Mehed ja naised","1963","1963",9394,,
"45","45","1","Mehed ja naised","1964","1964",13075,,
"45","45","1","Mehed ja naised","1965","1965",11956,,
"45","45","1","Mehed ja naised","1966","1966",13401,,
"45","45","1","Mehed ja naised","1967","1967",15293,,
"45","45","1","Mehed ja naised","1968","1968",16527,,
"45","45","1","Mehed ja naised","1969","1969",17671,,
"45","45","1","Mehed ja naised","1970","1970",18260,,
"45","45","1","Mehed ja naised","1971","1971",18295,,
"45","45","1","Mehed ja naised","1972","1972",19753,,
"45","45","1","Mehed ja naised","1973","1973",21654,,
"45","45","1","Mehed ja naised","1974","1974",21881,,
"45","45","1","Mehed ja naised","1975","1975",21223,,
"45","45","1","Mehed ja naised","1976","1976",21854,,
"45","45","1","Mehed ja naised","1977","1977",21081,,
"45","45","1","Mehed ja naised","1978","1978",21244,,
"45","45","1","Mehed ja naised","1979","1979",19042,,
"45","45","1","Mehed ja naised","1980","1980",18477,,
"45","45","1","Mehed ja naised","1981","1981",19774,,
"45","45","1","Mehed ja naised","1982","1982",20969,,
"45","45","1","Mehed ja naised","1983","1983",22472,,
"45","45","1","Mehed ja naised","1984","1984",22219,,
"45","45","1","Mehed ja naised","1985","1985",21723,,
"45","45","1","Mehed ja naised","1986","1986",20106,,
"45","45","1","Mehed ja naised","1987","1987",22722,,
"45","45","1","Mehed ja naised","1988","1988",18099,,
"45","45","1","Mehed ja naised","1989","1989",15246,,
"45","45","1","Mehed ja naised","1990","1990",15105,,
"45","45","1","Mehed ja naised","1991","1991",15663,,
"45","45","1","Mehed ja naised","1992","1992",19178,,
"45","45","1","Mehed ja naised","1993","1993",19896,,
"45","45","1","Mehed ja naised","1994","1994",20288,,
"45","45","1","Mehed ja naised","1995","1995",20947,,
"45","45","1","Mehed ja naised","1996","1996",19358,,
"45","45","1","Mehed ja naised","1997","1997",19780,,
"45","45","1","Mehed ja naised","1998","1998",19548,,
"45","45","1","Mehed ja naised","1999","1999",18804,,
"68","68","3","Naised","1950","1950",4553,,
"68","68","3","Naised","1951","1951",4938,,
"68","68","3","Naised","1952","1952",5252,,
"68","68","3","Naised","1953","1953",5361,,
"68","68","3","Naised","1954","1954",5608,,
"68","68","3","Naised","1955","1955",5667,,
"68","68","3","Naised","1956","1956",5073,,
"68","68","3","Naised","1957","1957",6212,,
"68","68","3","Naised","1958","1958",5738,,
"68","68","3","Naised","1959","1959",6033,,
"68","68","3","Naised","1960","1960",5996,,
"68","68","3","Naised","1961","1961",6169,,
"68","68","3","Naised","1962","1962",6277,,
"68","68","3","Naised","1963","1963",6066,,
"68","68","3","Naised","1964","1964",6609,,
"68","68","3","Naised","1965","1965",6643,,
"68","68","3","Naised","1966","1966",6445,,
"68","68","3","Naised","1967","1967",7034,,
"68","68","3","Naised","1968","1968",7011,,
"68","68","3","Naised","1969","1969",7751,,
"68","68","3","Naised","1970","1970",7219,,
"68","68","3","Naised","1971","1971",7655,,
"68","68","3","Naised","1972","1972",7567,,
"68","68","3","Naised","1973","1973",7665,,
"68","68","3","Naised","1974","1974",7585,,
"68","68","3","Naised","1975","1975",7952,,
"68","68","3","Naised","1976","1976",7962,,
"68","68","3","Naised","1977","1977",7903,,
"68","68","3","Naised","1978","1978",7975,,
"68","68","3","Naised","1979","1979",8397,,
"68","68","3","Naised","1980","1980",8157,,
"68","68","3","Naised","1981","1981",8256,,
"68","68","3","Naised","1982","1982",7826,,
"68","68","3","Naised","1983","1983",7789,,
"68","68","3","Naised","1984","1984",6500,,
"68","68","3","Naised","1985","1985",5419,,
"68","68","3","Naised","1986","1986",4945,,
"68","68","3","Naised","1987","1987",6390,,
"68","68","3","Naised","1988","1988",5995,,
"68","68","3","Naised","1989","1989",6355,,
"68","68","3","Naised","1990","1990",7903,,
"68","68","3","Naised","1991","1991",8369,,
"68","68","3","Naised","1992","1992",8886,,
"68","68","3","Naised","1993","1993",8837,,
"68","68","3","Naised","1994","1994",8797,,
"68","68","3","Naised","1995","1995",9002,,
"68","68","3","Naised","1996","1996",8840,,
"68","68","3","Naised","1997","1997",9238,,
"68","68","3","Naised","1998","1998",8768,,
"68","68","3","Naised","1999","1999",8928,,
"DBL4","2","1","Mehed ja naised","1950","1950",16928,,
"DBL4","2","1","Mehed ja naised","1951","1951",18209,,
"DBL4","2","1","Mehed ja naised","1952","1952",18295,,
"DBL4","2","1","Mehed ja naised","1953","1953",17744,,
"DBL4","2","1","Mehed ja naised","1954","1954",18500,,
"DBL4","2","1","Mehed ja naised","1955","1955",19103,,
"DBL4","2","1","Mehed ja naised","1956","1956",18466,,
"DBL4","2","1","Mehed ja naised","1957","1957",19519,,
"DBL4","2","1","Mehed ja naised","1958","1958",19683,,
"DBL4","2","1","Mehed ja naised","1959","1959",18683,,
"DBL4","2","1","Mehed ja naised","1960","1960",18483,,
"DBL4","2","1","Mehed ja naised","1961","1961",19011,,
"DBL4","2","1","Mehed ja naised","1962","1962",19725,,
"DBL4","2","1","Mehed ja naised","1963","1963",20238,,
"DBL4","2","1","Mehed ja naised","1964","1964",20313,,
"DBL4","2","1","Mehed ja naised","1965","1965",20211,,
"DBL4","2","1","Mehed ja naised","1966","1966",19355,,
"DBL4","2","1","Mehed ja naised","1967","1967",19802,,
"DBL4","2","1","Mehed ja naised","1968","1968",18878,,
"DBL4","2","1","Mehed ja naised","1969","1969",18687,,
"DBL4","2","1","Mehed ja naised","1970","1970",18941,,
"DBL4","2","1","Mehed ja naised","1971","1971",20134,,
"DBL4","2","1","Mehed ja naised","1972","1972",20094,,
"DBL4","2","1","Mehed ja naised","1973","1973",21861,,
"DBL4","2","1","Mehed ja naised","1974","1974",22132,,
"DBL4","2","1","Mehed ja naised","1975","1975",22128,,
"DBL4","2","1","Mehed ja naised","1976","1976",21337,,
"DBL4","2","1","Mehed ja naised","1977","1977",21700,,
"DBL4","2","1","Mehed ja naised","1978","1978",21700,,
"DBL4","2","1","Mehed ja naised","1979","1979",21933,,
"DBL4","2","1","Mehed ja naised","1980","1980",22244,,
"DBL4","2","1","Mehed ja naised","1981","1981",21711,,
"DBL4","2","1","Mehed ja naised","1982","1982",22123,,
"DBL4","2","1","Mehed ja naised","1983","1983",22480,,
"DBL4","2","1","Mehed ja naised","1984","1984",22949,,
"DBL4","2","1","Mehed ja naised","1985","1985",23090,,
"DBL4","2","1","Mehed ja naised","1986","1986",24145,,
"DBL4","2","1","Mehed ja naised","1987","1987",24255,,
"DBL4","2","1","Mehed ja naised","1988","1988",23896,,
"DBL4","2","1","Mehed ja naised","1989","1989",23978,,
"DBL4","2","1","Mehed ja naised","1990","1990",24871,,
"DBL4","2","1","Mehed ja naised","1991","1991",24387,,
"DBL4","2","1","Mehed ja naised","1992","1992",23633,,
"DBL4","2","1","Mehed ja naised","1993","1993",21220,,
"DBL4","2","1","Mehed ja naised","1994","1994",18196,,
"DBL4","2","1","Mehed ja naised","1995","1995",17140,,
"DBL4","2","1","Mehed ja naised","1996","1996",14471,,
"DBL4","2","1","Mehed ja naised","1997","1997",13487,,
"DBL4","2","1","Mehed ja naised","1998","1998",12946,,
"DBL4","2","1","Mehed ja naised","1999","1999",12746,,
"51","51","3","Naised","1950","1950",8034,,
"51","51","3","Naised","1951","1951",7786,,
"51","51","3","Naised","1952","1952",9315,,
"51","51","3","Naised","1953","1953",7880,,
"51","51","3","Naised","1954","1954",8555,,
"51","51","3","Naised","1955","1955",8788,,
"51","51","3","Naised","1956","1956",8659,,
"51","51","3","Naised","1957","1957",8443,,
"51","51","3","Naised","1958","1958",9082,,
"51","51","3","Naised","1959","1959",8385,,
"51","51","3","Naised","1960","1960",9073,,
"51","51","3","Naised","1961","1961",8864,,
"51","51","3","Naised","1962","1962",9657,,
"51","51","3","Naised","1963","1963",8914,,
"51","51","3","Naised","1964","1964",9277,,
"51","51","3","Naised","1965","1965",8947,,
"51","51","3","Naised","1966","1966",8946,,
"51","51","3","Naised","1967","1967",7474,,
"51","51","3","Naised","1968","1968",6320,,
"51","51","3","Naised","1969","1969",5595,,
"51","51","3","Naised","1970","1970",7359,,
"51","51","3","Naised","1971","1971",7081,,
"51","51","3","Naised","1972","1972",7551,,
"51","51","3","Naised","1973","1973",9233,,
"51","51","3","Naised","1974","1974",10129,,
"51","51","3","Naised","1975","1975",10557,,
"51","51","3","Naised","1976","1976",10708,,
"51","51","3","Naised","1977","1977",10692,,
"51","51","3","Naised","1978","1978",11020,,
"51","51","3","Naised","1979","1979",10929,,
"51","51","3","Naised","1980","1980",11652,,
"51","51","3","Naised","1981","1981",10875,,
"51","51","3","Naised","1982","1982",11142,,
"51","51","3","Naised","1983","1983",10845,,
"51","51","3","Naised","1984","1984",11059,,
"51","51","3","Naised","1985","1985",9723,,
"51","51","3","Naised","1986","1986",9459,,
"51","51","3","Naised","1987","1987",10045,,
"51","51","3","Naised","1988","1988",10741,,
"51","51","3","Naised","1989","1989",11659,,
"51","51","3","Naised","1990","1990",11282,,
"51","51","3","Naised","1991","1991",11131,,
"51","51","3","Naised","1992","1992",10160,,
"51","51","3","Naised","1993","1993",11408,,
"51","51","3","Naised","1994","1994",8998,,
"51","51","3","Naised","1995","1995",7374,,
"51","51","3","Naised","1996","1996",7427,,
"51","51","3","Naised","1997","1997",7461,,
"51","51","3","Naised","1998","1998",9172,,
"51","51","3","Naised","1999","1999",9590,,
"11","11","3","Naised","1950","1950",8518,,
"11","11","3","Naised","1951","1951",8350,,
"11","11","3","Naised","1952","1952",8004,,
"11","11","3","Naised","1953","1953",9012,,
"11","11","3","Naised","1954","1954",7577,,
"11","11","3","Naised","1955","1955",6578,,
"11","11","3","Naised","1956","1956",6852,,
"11","11","3","Naised","1957","1957",7053,,
"11","11","3","Naised","1958","1958",8528,,
"11","11","3","Naised","1959","1959",8594,,
"11","11","3","Naised","1960","1960",9121,,
"11","11","3","Naised","1961","1961",9042,,
"11","11","3","Naised","1962","1962",8631,,
"11","11","3","Naised","1963","1963",9060,,
"11","11","3","Naised","1964","1964",9272,,
"11","11","3","Naised","1965","1965",9098,,
"11","11","3","Naised","1966","1966",9820,,
"11","11","3","Naised","1967","1967",10023,,
"11","11","3","Naised","1968","1968",9642,,
"11","11","3","Naised","1969","1969",9710,,
"11","11","3","Naised","1970","1970",9750,,
"11","11","3","Naised","1971","1971",10147,,
"11","11","3","Naised","1972","1972",10346,,
"11","11","3","Naised","1973","1973",10424,,
"11","11","3","Naised","1974","1974",10038,,
"11","11","3","Naised","1975","1975",9757,,
"11","11","3","Naised","1976","1976",9768,,
"11","11","3","Naised","1977","1977",9389,,
"11","11","3","Naised","1978","1978",9460,,
"11","11","3","Naised","1979","1979",9381,,
"11","11","3","Naised","1980","1980",10077,,
"11","11","3","Naised","1981","1981",10306,,
"11","11","3","Naised","1982","1982",10881,,
"11","11","3","Naised","1983","1983",10811,,
"11","11","3","Naised","1984","1984",11050,,
"11","11","3","Naised","1985","1985",10603,,
"11","11","3","Naised","1986","1986",10846,,
"11","11","3","Naised","1987","1987",10741,,
"11","11","3","Naised","1988","1988",11087,,
"11","11","3","Naised","1989","1989",10940,,
"11","11","3","Naised","1990","1990",11019,,
"11","11","3","Naised","1991","1991",10829,,
"11","11","3","Naised","1992","1992",10984,,
"11","11","3","Naised","1993","1993",10708,,
"11","11","3","Naised","1994","1994",10638,,
"11","11","3","Naised","1995","1995",10889,,
"11","11","3","Naised","1996","1996",10875,,
"11","11","3","Naised","1997","1997",10451,,
"11","11","3","Naised","1998","1998",10304,,
"11","11","3","Naised","1999","1999",10675,,
"41","41","2","Mehed","1950","1950",6323,,
"41","41","2","Mehed","1951","1951",6424,,
"41","41","2","Mehed","1952","1952",6815,,
"41","41","2","Mehed","1953","1953",6409,,
"41","41","2","Mehed","1954","1954",6583,,
"41","41","2","Mehed","1955","1955",6431,,
"41","41","2","Mehed","1956","1956",6155,,
"41","41","2","Mehed","1957","1957",5494,,
"41","41","2","Mehed","1958","1958",4685,,
"41","41","2","Mehed","1959","1959",3907,,
"41","41","2","Mehed","1960","1960",5642,,
"41","41","2","Mehed","1961","1961",4924,,
"41","41","2","Mehed","1962","1962",5628,,
"41","41","2","Mehed","1963","1963",6023,,
"41","41","2","Mehed","1964","1964",6431,,
"41","41","2","Mehed","1965","1965",7119,,
"41","41","2","Mehed","1966","1966",7268,,
"41","41","2","Mehed","1967","1967",7548,,
"41","41","2","Mehed","1968","1968",8719,,
"41","41","2","Mehed","1969","1969",10558,,
"41","41","2","Mehed","1970","1970",10227,,
"41","41","2","Mehed","1971","1971",10384,,
"41","41","2","Mehed","1972","1972",10702,,
"41","41","2","Mehed","1973","1973",10416,,
"41","41","2","Mehed","1974","1974",10401,,
"41","41","2","Mehed","1975","1975",9216,,
"41","41","2","Mehed","1976","1976",9094,,
"41","41","2","Mehed","1977","1977",9870,,
"41","41","2","Mehed","1978","1978",10208,,
"41","41","2","Mehed","1979","1979",10973,,
"41","41","2","Mehed","1980","1980",10982,,
"41","41","2","Mehed","1981","1981",10769,,
"41","41","2","Mehed","1982","1982",10029,,
"41","41","2","Mehed","1983","1983",11151,,
"41","41","2","Mehed","1984","1984",8942,,
"41","41","2","Mehed","1985","1985",7548,,
"41","41","2","Mehed","1986","1986",7482,,
"41","41","2","Mehed","1987","1987",7705,,
"41","41","2","Mehed","1988","1988",9515,,
"41","41","2","Mehed","1989","1989",10108,,
"41","41","2","Mehed","1990","1990",10589,,
"41","41","2","Mehed","1991","1991",11089,,
"41","41","2","Mehed","1992","1992",10532,,
"41","41","2","Mehed","1993","1993",10374,,
"41","41","2","Mehed","1994","1994",10211,,
"41","41","2","Mehed","1995","1995",9732,,
"41","41","2","Mehed","1996","1996",9960,,
"41","41","2","Mehed","1997","1997",9939,,
"41","41","2","Mehed","1998","1998",9580,,
"41","41","2","Mehed","1999","1999",9462,,
"59","59","1","Mehed ja naised","1950","1950",10835,,
"59","59","1","Mehed ja naised","1951","1951",10561,,
"59","59","1","Mehed ja naised","1952","1952",10691,,
"59","59","1","Mehed ja naised","1953","1953",10751,,
"59","59","1","Mehed ja naised","1954","1954",10471,,
"59","59","1","Mehed ja naised","1955","1955",11434,,
"59","59","1","Mehed ja naised","1956","1956",11542,,
"59","59","1","Mehed ja naised","1957","1957",10985,,
"59","59","1","Mehed ja naised","1958","1958",12629,,
"59","59","1","Mehed ja naised","1959","1959",12302,,
"59","59","1","Mehed ja naised","1960","1960",14211,,
"59","59","1","Mehed ja naised","1961","1961",12694,,
"59","59","1","Mehed ja naised","1962","1962",13931,,
"59","59","1","Mehed ja naised","1963","1963",13983,,
"59","59","1","Mehed ja naised","1964","1964",13992,,
"59","59","1","Mehed ja naised","1965","1965",13579,,
"59","59","1","Mehed ja naised","1966","1966",14631,,
"59","59","1","Mehed ja naised","1967","1967",14246,,
"59","59","1","Mehed ja naised","1968","1968",13899,,
"59","59","1","Mehed ja naised","1969","1969",14502,,
"59","59","1","Mehed ja naised","1970","1970",14858,,
"59","59","1","Mehed ja naised","1971","1971",14590,,
"59","59","1","Mehed ja naised","1972","1972",15071,,
"59","59","1","Mehed ja naised","1973","1973",14148,,
"59","59","1","Mehed ja naised","1974","1974",14434,,
"59","59","1","Mehed ja naised","1975","1975",12105,,
"59","59","1","Mehed ja naised","1976","1976",10029,,
"59","59","1","Mehed ja naised","1977","1977",8916,,
"59","59","1","Mehed ja naised","1978","1978",12206,,
"59","59","1","Mehed ja naised","1979","1979",11082,,
"59","59","1","Mehed ja naised","1980","1980",11916,,
"59","59","1","Mehed ja naised","1981","1981",14219,,
"59","59","1","Mehed ja naised","1982","1982",15271,,
"59","59","1","Mehed ja naised","1983","1983",16070,,
"59","59","1","Mehed ja naised","1984","1984",16188,,
"59","59","1","Mehed ja naised","1985","1985",16436,,
"59","59","1","Mehed ja naised","1986","1986",17712,,
"59","59","1","Mehed ja naised","1987","1987",18873,,
"59","59","1","Mehed ja naised","1988","1988",19190,,
"59","59","1","Mehed ja naised","1989","1989",18373,,
"59","59","1","Mehed ja naised","1990","1990",19113,,
"59","59","1","Mehed ja naised","1991","1991",18441,,
"59","59","1","Mehed ja naised","1992","1992",18558,,
"59","59","1","Mehed ja naised","1993","1993",16121,,
"59","59","1","Mehed ja naised","1994","1994",15606,,
"59","59","1","Mehed ja naised","1995","1995",16623,,
"59","59","1","Mehed ja naised","1996","1996",17149,,
"59","59","1","Mehed ja naised","1997","1997",18491,,
"59","59","1","Mehed ja naised","1998","1998",17899,,
"59","59","1","Mehed ja naised","1999","1999",17650,,
"81","81","2","Mehed","1950","1950",644,,
"81","81","2","Mehed","1951","1951",631,,
"81","81","2","Mehed","1952","1952",832,,
"81","81","2","Mehed","1953","1953",649,,
"81","81","2","Mehed","1954","1954",744,,
"81","81","2","Mehed","1955","1955",758,,
"81","81","2","Mehed","1956","1956",809,,
"81","81","2","Mehed","1957","1957",800,,
"81","81","2","Mehed","1958","1958",798,,
"81","81","2","Mehed","1959","1959",732,,
"81","81","2","Mehed","1960","1960",758,,
"81","81","2","Mehed","1961","1961",778,,
"81","81","2","Mehed","1962","1962",864,,
"81","81","2","Mehed","1963","1963",761,,
"81","81","2","Mehed","1964","1964",893,,
"81","81","2","Mehed","1965","1965",942,,
"81","81","2","Mehed","1966","1966",929,,
"81","81","2","Mehed","1967","1967",961,,
"81","81","2","Mehed","1968","1968",961,,
"81","81","2","Mehed","1969","1969",949,,
"81","81","2","Mehed","1970","1970",1023,,
"81","81","2","Mehed","1971","1971",968,,
"81","81","2","Mehed","1972","1972",1028,,
"81","81","2","Mehed","1973","1973",1037,,
"81","81","2","Mehed","1974","1974",1050,,
"81","81","2","Mehed","1975","1975",950,,
"81","81","2","Mehed","1976","1976",991,,
"81","81","2","Mehed","1977","1977",1029,,
"81","81","2","Mehed","1978","1978",1048,,
"81","81","2","Mehed","1979","1979",1044,,
"81","81","2","Mehed","1980","1980",1141,,
"81","81","2","Mehed","1981","1981",1154,,
"81","81","2","Mehed","1982","1982",1216,,
"81","81","2","Mehed","1983","1983",1187,,
"81","81","2","Mehed","1984","1984",1394,,
"81","81","2","Mehed","1985","1985",1445,,
"81","81","2","Mehed","1986","1986",1432,,
"81","81","2","Mehed","1987","1987",1357,,
"81","81","2","Mehed","1988","1988",1467,,
"81","81","2","Mehed","1989","1989",1467,,
"81","81","2","Mehed","1990","1990",1412,,
"81","81","2","Mehed","1991","1991",1501,,
"81","81","2","Mehed","1992","1992",1456,,
"81","81","2","Mehed","1993","1993",1499,,
"81","81","2","Mehed","1994","1994",1514,,
"81","81","2","Mehed","1995","1995",1393,,
"81","81","2","Mehed","1996","1996",1449,,
"81","81","2","Mehed","1997","1997",1260,,
"81","81","2","Mehed","1998","1998",966,,
"81","81","2","Mehed","1999","1999",802,,
"29","29","2","Mehed","1950","1950",4910,,
"29","29","2","Mehed","1951","1951",5241,,
"29","29","2","Mehed","1952","1952",5834,,
"29","29","2","Mehed","1953","1953",6562,,
"29","29","2","Mehed","1954","1954",6646,,
"29","29","2","Mehed","1955","1955",7160,,
"29","29","2","Mehed","1956","1956",8465,,
"29","29","2","Mehed","1957","1957",9115,,
"29","29","2","Mehed","1958","1958",10077,,
"29","29","2","Mehed","1959","1959",9744,,
"29","29","2","Mehed","1960","1960",10690,,
"29","29","2","Mehed","1961","1961",10060,,
"29","29","2","Mehed","1962","1962",10161,,
"29","29","2","Mehed","1963","1963",9408,,
"29","29","2","Mehed","1964","1964",9488,,
"29","29","2","Mehed","1965","1965",10146,,
"29","29","2","Mehed","1966","1966",10525,,
"29","29","2","Mehed","1967","1967",11354,,
"29","29","2","Mehed","1968","1968",11140,,
"29","29","2","Mehed","1969","1969",11342,,
"29","29","2","Mehed","1970","1970",10659,,
"29","29","2","Mehed","1971","1971",11892,,
"29","29","2","Mehed","1972","1972",9599,,
"29","29","2","Mehed","1973","1973",8152,,
"29","29","2","Mehed","1974","1974",8083,,
"29","29","2","Mehed","1975","1975",8184,,
"29","29","2","Mehed","1976","1976",10228,,
"29","29","2","Mehed","1977","1977",10623,,
